"adresse";"lat";"lon";"betalt"
"Vinkelvej 36, 6823 Ansager";"55,71062723";"8,74255048";"0"
"Vinkelvej 38, 6823 Ansager";"55,71087112";"8,7431196";"0"
"Vinkelvej 40, 6823 Ansager";"55,71071337";"8,74339533";"0"
"Vinkelvej 42, 6823 Ansager";"55,71044835";"8,74294381";"0"
"Vinkelvej 44, 6823 Ansager";"55,71025898";"8,7432651";"0"
"Vinkelvej 46, 6823 Ansager";"55,7104895";"8,74376078";"0"
"Vinkelvej 48, 6823 Ansager";"55,71029444";"8,744028";"0"
"Vinkelvej 50, 6823 Ansager";"55,71012218";"8,74359258";"0"
"Vinkelvej 52, 6823 Ansager";"55,70989797";"8,74379441";"0"
"Vinkelvej 54, 6823 Ansager";"55,71011715";"8,74436767";"0"
"Vinkelvej 56, 6823 Ansager";"55,71038417";"8,74465734";"0"
"Vinkelvej 58, 6823 Ansager";"55,71062745";"8,74450392";"0"
"Østergade 1A, st., 6823 Ansager";"55,70495238";"8,75322034";"0"
"Østergade 1B, st., 6823 Ansager";"55,70494765";"8,7532775";"0"
"Østergade 1C, 1., 6823 Ansager";"55,70494572";"8,75330043";"0"
"Østergade 1D, 1., 6823 Ansager";"55,70494291";"8,75333466";"0"
"Østergade 2, 6823 Ansager";"55,70464445";"8,75424946";"0"
"Østergade 3, 6823 Ansager";"55,70492142";"8,753415";"0"
"Østergade 4A, st., 6823 Ansager";"55,70454593";"8,75458965";"0"
"Østergade 4B, st., 6823 Ansager";"55,70453603";"8,75462536";"0"
"Østergade 4C, 1., 6823 Ansager";"55,70452613";"8,75466091";"0"
"Østergade 4D, 1., 6823 Ansager";"55,70451622";"8,75469646";"0"
"Østergade 5, 6823 Ansager";"55,70490903";"8,75368957";"0"
"Østergade 6, 6823 Ansager";"55,70446259";"8,75483523";"0"
"Østergade 7, 6823 Ansager";"55,70492584";"8,75392004";"0"
"Østergade 8, 6823 Ansager";"55,7043741";"8,75497852";"0"
"Østergade 9, st., 6823 Ansager";"55,70469423";"8,75469741";"0"
"Østergade 10, 6823 Ansager";"55,70429791";"8,75525063";"0"
"Østergade 11, 6823 Ansager";"55,70466214";"8,75482555";"0"
"Østergade 12, 6823 Ansager";"55,70420142";"8,75548451";"0"
"Østergade 13, 6823 Ansager";"55,70461289";"8,75500297";"0"
"Østergade 14, 6823 Ansager";"55,70411356";"8,75571929";"0"
"Østergade 15, 6823 Ansager";"55,70454411";"8,75520931";"0"
"Østergade 16A, 6823 Ansager";"55,70409905";"8,75601122";"0"
"Østergade 16B, 6823 Ansager";"55,70392701";"8,75634646";"0"
"Østergade 17, 6823 Ansager";"55,70446246";"8,75558154";"0"
"Østergade 18, 6823 Ansager";"55,7038395";"8,75666796";"0"
"Østergade 20, 6823 Ansager";"55,70383229";"8,75697495";"0"
"Østergade 21, 6823 Ansager";"55,70403124";"8,75720891";"0"
"Østergade 22, 6823 Ansager";"55,70376175";"8,75724336";"0"
"Østergade 23, 6823 Ansager";"55,70396658";"8,7574507";"0"
"Østergade 24, 6823 Ansager";"55,70368359";"8,7575212";"0"
"Østergade 25, 6823 Ansager";"55,70401287";"8,75768799";"0"
"Østergade 26, 6823 Ansager";"55,70360561";"8,7578019";"0"
"Østergade 27, 6823 Ansager";"55,7038445";"8,75783431";"0"
"Østergade 28, 6823 Ansager";"55,70349357";"8,75803682";"0"
"Østergade 29, 6823 Ansager";"55,70377926";"8,7580586";"0"
"Østergade 30, 6823 Ansager";"55,70342566";"8,75831809";"0"
"Østergade 31, 6823 Ansager";"55,70375908";"8,75844142";"0"
"Østergade 32, 6823 Ansager";"55,70338172";"8,75863899";"0"
"Østergade 33, 6823 Ansager";"55,70363576";"8,75865095";"0"
"Østergade 34, 6823 Ansager";"55,70330307";"8,75894372";"0"
"Østergade 35, 6823 Ansager";"55,70357525";"8,75890736";"0"
"Østergade 38A, 6823 Ansager";"55,70303788";"8,75984805";"0"
"Østergade 38B, 6823 Ansager";"55,70300266";"8,75998432";"0"
"Østergade 39, 6823 Ansager";"55,7030912";"8,76120328";"0"
"Østergade 40A, 6823 Ansager";"55,70297549";"8,76028872";"0"
"Østergade 40B, 6823 Ansager";"55,70294738";"8,76043513";"0"
"Østergade 41, 6823 Ansager";"55,70304561";"8,76150844";"0"
"Østergade 42, 6823 Ansager";"55,70287182";"8,76080666";"0"
"Østergade 43, 6823 Ansager";"55,70299764";"8,76183795";"0"
"Østergade 44A, 6823 Ansager";"55,7027983";"8,76130691";"0"
"Østergade 44B, 6823 Ansager";"55,70270556";"8,76176256";"0"
"Østergade 45, 6823 Ansager";"55,7030353";"8,76216822";"0"
"Østergade 46, 6823 Ansager";"55,70262359";"8,76221352";"0"
"Østergade 48, 6823 Ansager";"55,70262064";"8,7627372";"0"
"Østergade 49, 6823 Ansager";"55,70281049";"8,76361329";"0"
"Østergade 52, 6823 Ansager";"55,70243946";"8,76378928";"0"
"Østre Alle 1A, 6823 Ansager";"55,70694649";"8,75289555";"0"
"Østre Alle 3, 6823 Ansager";"55,70675046";"8,75344772";"0"
"Østre Alle 4, 6823 Ansager";"55,70663463";"8,75277228";"0"
"Østre Alle 5, 6823 Ansager";"55,70668147";"8,7538121";"0"
"Østre Alle 6, 6823 Ansager";"55,70657986";"8,75305955";"0"
"Østre Alle 7, 6823 Ansager";"55,70659785";"8,75423465";"0"
"Østre Alle 8, 6823 Ansager";"55,70652925";"8,75331957";"0"
"Østre Alle 9, 6823 Ansager";"55,70652569";"8,75463804";"0"
"Østre Alle 10, 6823 Ansager";"55,70644399";"8,75363854";"0"
"Østre Alle 11, 6823 Ansager";"55,7064785";"8,75498748";"0"
"Østre Alle 13, 6823 Ansager";"55,70659451";"8,75544172";"0"
"Østre Alle 14, 6823 Ansager";"55,7061592";"8,75545781";"0"
"Østre Alle 15, 6823 Ansager";"55,70635794";"8,75613066";"0"
"Østre Alle 16, 6823 Ansager";"55,70604824";"8,7560064";"0"
"Østre Alle 17, 6823 Ansager";"55,70641744";"8,75645461";"0"
"Østre Alle 18, 6823 Ansager";"55,70599547";"8,75635555";"0"
"Østre Alle 19, 6823 Ansager";"55,70622498";"8,75663833";"0"
"Østre Alle 20, 6823 Ansager";"55,70575818";"8,75663455";"0"
"Østre Alle 21, 6823 Ansager";"55,70612139";"8,75691619";"0"
"Østre Alle 23, 6823 Ansager";"55,70595776";"8,75704833";"0"
"Østre Alle 25, 6823 Ansager";"55,70580018";"8,75710612";"0"
"Præstegårdsvej 5, d36, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Søvej 18, 6823 Ansager";"55,72308696";"8,7787799";"0"
"Egedalen 37, 6823 Ansager";"55,69976056";"8,7619561";"0"
"Præstegårdsvej 5, c12, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Nørremarken 20, 6823 Ansager";"55,74131152";"8,70285979";"0"
"Kvievej 10, 6823 Ansager";"55,70549397";"8,76174925";"0"
"Nørremarken 7, Skovlund, 6823 Ansager";"55,74079786";"8,70666242";"0"
"Præstegårdsvej 5, c21, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Kanalvej 5, 6823 Ansager";"55,7038079";"8,74201944";"0"
"Søbredden 16, 6823 Ansager";"55,72506924";"8,77551502";"0"
"Morsbølvej 129, Morsbøl, 6823 Ansager";"55,74347029";"8,82608133";"0"
"Egelunden 19, 6823 Ansager";"55,72489867";"8,77856876";"0"
"Sømosen 32, 6823 Ansager";"55,72126426";"8,76648741";"0"
"Sømosen 49, 6823 Ansager";"55,71846758";"8,76811475";"0"
"Kvievej 54, 6823 Ansager";"55,73154745";"8,79266645";"0"
"Kvie Søvej 2, 6823 Ansager";"55,72830163";"8,76849095";"0"
"Bjælkager 10, Skovlund, 6823 Ansager";"55,73669964";"8,70332658";"0"
"Søbredden 10, 6823 Ansager";"55,72567119";"8,77557847";"0"
"Søbredden 23, 6823 Ansager";"55,72510835";"8,7762187";"0"
"Søvej 14, 6823 Ansager";"55,72350505";"8,77907763";"0"
"Hovedgaden 44, Skovlund, 6823 Ansager";"55,74189188";"8,70879063";"0"
"Hejrevej 1B, 6823 Ansager";"55,70232235";"8,76427153";"0"
"Sømosen 20, 6823 Ansager";"55,7210587";"8,768494";"0"
"Solbakken 1, Skovlund, 6823 Ansager";"55,73705023";"8,7104341";"0"
"Eghøjvej 11, 6823 Ansager";"55,71465303";"8,719363";"0"
"Sønderbro 41A, Haltrup, 6823 Ansager";"55,67673397";"8,74208445";"0"
"Præstegårdsvej 11, 6823 Ansager";"55,70334894";"8,75394014";"0"
"Egelunden 9, 6823 Ansager";"55,7246571";"8,77994316";"0"
"Søbredden 1, 6823 Ansager";"55,72622529";"8,77615245";"0"
"Søbredden 13, 6823 Ansager";"55,72534437";"8,77709747";"0"
"Søbredden 29, 6823 Ansager";"55,72570258";"8,77648007";"0"
"Søgårdsvej 32K, 6823 Ansager";"55,7202858";"8,77666336";"0"
"Søgårdsvej 32L, 6823 Ansager";"55,72036847";"8,77612036";"0"
"Egelunden 6, 6823 Ansager";"55,7251488";"8,77771235";"0"
"Rugvænget 7, 6823 Ansager";"55,69812203";"8,7546972";"0"
"Egedalen 19, 6823 Ansager";"55,69975653";"8,75744034";"0"
"Krogagervej 39, 6823 Ansager";"55,70144378";"8,79957518";"0"
"Søbredden 4, 6823 Ansager";"55,72635771";"8,77559873";"0"
"Søbredden 7, 6823 Ansager";"55,72585749";"8,77702689";"0"
"Søbredden 33, 6823 Ansager";"55,72541457";"8,77607047";"0"
"Søgårdsvej 10, 6823 Ansager";"55,71960675";"8,77348618";"0"
"Sømosen 27, 6823 Ansager";"55,72075927";"8,76733111";"0"
"Søvej 10, 6823 Ansager";"55,72312428";"8,7794543";"0"
"Kærbækvej 21, 6823 Ansager";"55,73007079";"8,79091302";"0"
"Præstegårdsvej 5, d31, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Åvænget 2, 6823 Ansager";"55,70777071";"8,74992473";"0"
"Lærkevej 17, 6823 Ansager";"55,71049381";"8,74575633";"0"
"Nørremarken 4, Skovlund, 6823 Ansager";"55,74312763";"8,70757405";"0"
"Præstegårdsvej 5, a1, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Sønderbro 47, 6823 Ansager";"55,67100362";"8,74656669";"0"
"Borgergade 2, Skovlund, 6823 Ansager";"55,73776611";"8,70763516";"0"
"Sømosen 46, 6823 Ansager";"55,71896899";"8,76824015";"0"
"Bjælkager 22, Skovlund, 6823 Ansager";"55,73553892";"8,7035775";"0"
"Præstegårdsvej 5, c25, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Bjælkager 4, Skovlund, 6823 Ansager";"55,73654223";"8,70486159";"0"
"Søvej 20, 6823 Ansager";"55,72281469";"8,77853955";"0"
"Sønderbro 19A, 6823 Ansager";"55,69953933";"8,75114341";"0"
"Egedalen 24, 6823 Ansager";"55,69926876";"8,75903601";"0"
"Søbredden 8, 6823 Ansager";"55,72590761";"8,77558714";"0"
"Sømosen 40, 6823 Ansager";"55,71917101";"8,76917052";"0"
"Søndergade 2, 2., 6823 Ansager";"55,7043777";"8,75176095";"0"
"Østergade 4, 6823 Ansager";"55,70452336";"8,75457898";"0"
"Hejrevej 3A, 6823 Ansager";"55,7019341";"8,764078";"0"
"Kornvangen 39, Skovlund, 6823 Ansager";"55,73431105";"8,71048065";"0"
"Præstegårdsvej 9, 6823 Ansager";"55,70349091";"8,75398253";"0"
"Lundvej 22, Skovlund, 6823 Ansager";"55,73849921";"8,71246484";"0"
"Hejrevej 4, 6823 Ansager";"55,70173159";"8,76341454";"0"
"Søndergade 9, 6823 Ansager";"55,70415669";"8,75204321";"0"
"Præstegårdsvej 5, d35, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Tiphedevej 17A, 6823 Ansager";"55,72168373";"8,75456133";"0"
"Nygårdsvej 13, Skovlund, 6823 Ansager";"55,73857049";"8,70752435";"0"
"Syrenvej 6, Skovlund, 6823 Ansager";"55,7373054";"8,70932725";"0"
"Sømosen 48, 6823 Ansager";"55,71918996";"8,7680142";"0"
"Bjælkager 15, Skovlund, 6823 Ansager";"55,73553248";"8,70455855";"0"
"Egelunden 3, 6823 Ansager";"55,72503749";"8,77881762";"0"
"Egelunden 16, 6823 Ansager";"55,72430373";"8,77806616";"0"
"Vestergade 5A, 6823 Ansager";"55,70463231";"8,75032527";"0"
"Sønderbro 26, 6823 Ansager";"55,69847833";"8,74633105";"0"
"Borgergade 4, Skovlund, 6823 Ansager";"55,73780624";"8,70746795";"0"
"Egelunden 17, 6823 Ansager";"55,724781";"8,7788904";"0"
"Egelunden 15, 6823 Ansager";"55,72466581";"8,77918973";"0"
"Stationsvej 7, 6823 Ansager";"55,70620806";"8,749739";"0"
"Præstegårdsvej 5, c26, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Nørre Alle 6, 6823 Ansager";"55,70657448";"8,75102089";"0"
"Søbredden 25, 6823 Ansager";"55,7253092";"8,77663055";"0"
"Søbredden 27, 6823 Ansager";"55,72561114";"8,77684774";"0"
"Præstegårdsvej 5, c23, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Møllegade 1B, 6823 Ansager";"55,7050859";"8,75076731";"0"
"Præstegårdsvej 5, c22, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Bjælkager 3, Skovlund, 6823 Ansager";"55,73626198";"8,70456239";"0"
"Hejrevej 15, 6823 Ansager";"55,70113887";"8,76279298";"0"
"Søbredden 11, 6823 Ansager";"55,72549286";"8,77737398";"0"
"Kvie Søvej 6, 6823 Ansager";"55,72829992";"8,77186938";"0"
"Bakkegårdsvej 4B, 6823 Ansager";"55,70584611";"8,75279354";"0"
"Vestergade 2A, 2., 6823 Ansager";"55,70476634";"8,7518581";"0"
"Egelunden 18, 6823 Ansager";"55,72415314";"8,77851216";"0"
"Kornvangen 37, Skovlund, 6823 Ansager";"55,73442351";"8,71047064";"0"
"Starupvej 43, 6823 Ansager";"55,68169392";"8,78414091";"0"
"Tiphedevej 5, 6823 Ansager";"55,71019004";"8,7526728";"0"
"Sømosen 50, 6823 Ansager";"55,7194722";"8,76785469";"0"
"Egedalen 26, 6823 Ansager";"55,6991984";"8,75957168";"0"
"Egedalen 22, 6823 Ansager";"55,69926777";"8,7585326";"0"
"Mellemvej 3, Skovlund, 6823 Ansager";"55,73695557";"8,70719657";"0"
"Kærbækvej 15A, 6823 Ansager";"55,7260326";"8,81838215";"0"
"Torvet 7, 6823 Ansager";"55,70524187";"8,75240266";"0"
"Sømosen 38, 6823 Ansager";"55,71932686";"8,76963316";"0"
"Hejrevej 1F, 6823 Ansager";"55,70206396";"8,76437866";"0"
"Nørremarken 5, Skovlund, 6823 Ansager";"55,7411914";"8,70649318";"0"
"Sømosen 44, 6823 Ansager";"55,71869124";"8,76851101";"0"
"Vestergade 5, 6823 Ansager";"55,70459115";"8,75035941";"0"
"Egedalen 13, 6823 Ansager";"55,70020735";"8,75631423";"0"
"Doktorvej 1, 6823 Ansager";"55,70574805";"8,75206273";"0"
"Nørremarken 8, Skovlund, 6823 Ansager";"55,74174419";"8,70540359";"0"
"Egelunden 12, 6823 Ansager";"55,72450894";"8,77730494";"0"
"Krogagervej 3, 6823 Ansager";"55,70469961";"8,7610256";"0"
"Søbredden 6, 6823 Ansager";"55,72613316";"8,77559699";"0"
"Fiskerivej 1, 6823 Ansager";"55,70251342";"8,76337195";"0"
"Grødevej 23, 6823 Ansager";"55,70030216";"8,74133958";"0"
"Starupvej 32, 6823 Ansager";"55,69766844";"8,7624183";"0"
"Søbredden 12, 6823 Ansager";"55,72546889";"8,7755787";"0"
"Mølbyvej 14, 6823 Ansager";"55,71538033";"8,74371253";"0"
"Stationsvej 22, 6823 Ansager";"55,70706404";"8,74953381";"0"
"Præstegårdsvej 5, a6, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Bjælkager 20, Skovlund, 6823 Ansager";"55,73563829";"8,70305502";"0"
"Nørre Alle 1, 6823 Ansager";"55,70615748";"8,75080391";"0"
"Egedalen 30, 6823 Ansager";"55,69915545";"8,76131188";"0"
"Præstegårdsvej 5, c15, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Hejrevej 5A, 6823 Ansager";"55,70170108";"8,76405896";"0"
"Vestergade 1B, 6823 Ansager";"55,70428452";"8,75082794";"0"
"Nygårdsvej 11, Skovlund, 6823 Ansager";"55,73837339";"8,7076519";"0"
"Lundvej 25, Skovlund, 6823 Ansager";"55,73790879";"8,71754046";"0"
"Gartnerhaven 5, 6823 Ansager";"55,70610683";"8,75469827";"0"
"Bjælkager 24, Skovlund, 6823 Ansager";"55,73543937";"8,70402862";"0"
"Sømosen 8, 6823 Ansager";"55,72022788";"8,77011848";"0"
"Sømosen 29, 6823 Ansager";"55,72083835";"8,76666363";"0"
"Søgårdsvej 32G, 6823 Ansager";"55,71991387";"8,77625127";"0"
"Nygårdsvej 21, Skovlund, 6823 Ansager";"55,73955464";"8,70691622";"0"
"Nørremarken 15, Skovlund, 6823 Ansager";"55,74070501";"8,70622654";"0"
"Vejlevej 50B, 6823 Ansager";"55,70969626";"8,69378687";"0"
"Østergade 1, 6823 Ansager";"55,70499597";"8,7532215";"0"
"Nørremarken 6, Skovlund, 6823 Ansager";"55,74240363";"8,70620072";"0"
"Nygårdsvej 19, Skovlund, 6823 Ansager";"55,73946927";"8,70694856";"0"
"Tiphedevej 15, 6823 Ansager";"55,72184343";"8,75539054";"0"
"Rugvænget 18, 6823 Ansager";"55,69736826";"8,75523263";"0"
"Hejrevej 7A, 6823 Ansager";"55,7014881";"8,76395137";"0"
"Bjælkager 9, Skovlund, 6823 Ansager";"55,73598654";"8,70348938";"0"
"Nørregade 5, st. tv, 6823 Ansager";"55,70549822";"8,75173459";"0"
"Ansagervej 3, Skovlund, 6823 Ansager";"55,73706497";"8,70872608";"0"
"Bjælkager 12, Skovlund, 6823 Ansager";"55,7365113";"8,70291155";"0"
"Hejrevej 3E, 6823 Ansager";"55,70177395";"8,76455895";"0"
"Bjælkager 14, Skovlund, 6823 Ansager";"55,73621759";"8,70250455";"0"
"Sømosen 56, 6823 Ansager";"55,72025991";"8,76676866";"0"
"Søbredden 14, 6823 Ansager";"55,72524032";"8,7755761";"0"
"Havrevænget 10, Skovlund, 6823 Ansager";"55,73871696";"8,70415205";"0"
"Egelunden 31, 6823 Ansager";"55,72404914";"8,77949439";"0"
"Kanalvej 19, 6823 Ansager";"55,70792702";"8,71431604";"0"
"Krogagervej 15, 6823 Ansager";"55,70283251";"8,76539897";"0"
"Egelunden 21, 6823 Ansager";"55,72498612";"8,77822947";"0"
"Egelunden 11, 6823 Ansager";"55,72444041";"8,77971858";"0"
"Sømosen 58, 6823 Ansager";"55,7205741";"8,76645101";"0"
"Egedalen 25, 6823 Ansager";"55,69962868";"8,75817668";"0"
"Nørremarken 10B, Skovlund, 6823 Ansager";"55,74189084";"8,70280299";"0"
"Præstegårdsvej 5, b17, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Vestergade 2A, 1. tv, 6823 Ansager";"55,70476634";"8,7518581";"0"
"Grønmosevej 7B, 1., Hodde, 6823 Ansager";"55,68000323";"8,71767194";"0"
"Grønmosevej 7C, st., Hodde, 6823 Ansager";"55,6799545";"8,71750516";"0"
"Lærkevej 17E, 6823 Ansager";"55,71047234";"8,74511254";"0"
"Søgårdsvej 32F, 6823 Ansager";"55,71968744";"8,77610483";"0"
"Søgårdsvej 32B, 6823 Ansager";"55,72041951";"8,77563023";"0"
"Sømosen 63, 6823 Ansager";"55,72001323";"8,76639393";"0"
"Nørremarken 23, Skovlund, 6823 Ansager";"55,74070723";"8,70366904";"0"
"Søgårdsvej 22, 6823 Ansager";"55,71965178";"8,77403372";"0"
"Stationsvej 1A, 6823 Ansager";"55,70424372";"8,74963157";"0"
"Sømosen 47, 6823 Ansager";"55,71825047";"8,76843086";"0"
"Egelunden 14, 6823 Ansager";"55,72438677";"8,77777654";"0"
"Rugvænget 5, 6823 Ansager";"55,69848279";"8,75447299";"0"
"Borgergade 16, Skovlund, 6823 Ansager";"55,73794017";"8,7059455";"0"
"Sømosen 51, 6823 Ansager";"55,71863304";"8,76757182";"0"
"Mølbyvej 6, st., 6823 Ansager";"55,71100302";"8,74894298";"0"
"Havrevænget 7, Skovlund, 6823 Ansager";"55,73901793";"8,70337275";"0"
"Lærkevej 17B, 6823 Ansager";"55,71040167";"8,74560764";"0"
"Sømosen 6, 6823 Ansager";"55,7200582";"8,77028587";"0"
"Egedalen 29, 6823 Ansager";"55,69953798";"8,75916069";"0"
"Kornvangen 4, Skovlund, 6823 Ansager";"55,73637133";"8,70696349";"0"
"Sømosen 12, 6823 Ansager";"55,72074919";"8,76981467";"0"
"Usnapvej 4, 3, 6823 Ansager";"55,74561202";"8,67972405";"0"
"Sømosen 54, 6823 Ansager";"55,72000268";"8,76708355";"0"
"Sømosen 26, 6823 Ansager";"55,72103237";"8,76746133";"0"
"Krogagervej 17, st., 6823 Ansager";"55,70265286";"8,76660872";"0"
"Egelunden 8, 6823 Ansager";"55,72488417";"8,77760734";"0"
"Præstegårdsvej 5, d13, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Hejrevej 5D, 6823 Ansager";"55,70158634";"8,76440321";"0"
"Egedalen 31, 6823 Ansager";"55,69954072";"8,75980505";"0"
"Præstegårdsvej 5, d15, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Egelunden 10, 6823 Ansager";"55,7246919";"8,77742057";"0"
"Sømosen 25, 6823 Ansager";"55,72068294";"8,76788142";"0"
"Søbredden 21, 6823 Ansager";"55,72485033";"8,77609631";"0"
"Bakkegårdsvej 6, 6823 Ansager";"55,70588303";"8,75289988";"0"
"Torvet 3, 6823 Ansager";"55,70496417";"8,75193387";"0"
"Vinkelvej 2, 6823 Ansager";"55,71171827";"8,74532266";"0"
"Fiskerivej 3, 6823 Ansager";"55,70233299";"8,7633751";"0"
"Rugvænget 11, 6823 Ansager";"55,697806";"8,75591057";"0"
"Allegade 9, 6823 Ansager";"55,70513179";"8,74868305";"0"
"H C Eskildsensvej 1A, 6823 Ansager";"55,71052085";"8,74968533";"0"
"H C Eskildsensvej 1C, 6823 Ansager";"55,71100665";"8,74992923";"0"
"H C Eskildsensvej 2A, 6823 Ansager";"55,71038746";"8,74996995";"0"
"H C Eskildsensvej 2C, 6823 Ansager";"55,71077639";"8,75020827";"0"
"Søndergade 5A, 6823 Ansager";"55,70438575";"8,75214201";"0"
"Søndergade 5B, 6823 Ansager";"55,70433991";"8,75213355";"0"
"Egedalen 28, 6823 Ansager";"55,69923781";"8,76001799";"0"
"Bjælkager 6, Skovlund, 6823 Ansager";"55,73659375";"8,70435142";"0"
"Stationsvej 14A, 6823 Ansager";"55,70623062";"8,75004996";"0"
"Egelunden 4, 6823 Ansager";"55,7253232";"8,77791212";"0"
"Hejrevej 1C, 6823 Ansager";"55,70224121";"8,76451308";"0"
"Nørremarken 13, Skovlund, 6823 Ansager";"55,74015718";"8,70645428";"0"
"Grødevej 2, 6823 Ansager";"55,70093661";"8,7455966";"0"
"Sømosen 45, 6823 Ansager";"55,71840401";"8,76882649";"0"
"Søgårdsvej 50, 6823 Ansager";"55,72115792";"8,77615838";"0"
"Lærkevænget 5, Skovlund, 6823 Ansager";"55,74123824";"8,70184114";"0"
"Borgergade 20, Skovlund, 6823 Ansager";"55,73844573";"8,70502831";"0"
"Præstegårdsvej 5, d16, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Sømosen 42, 6823 Ansager";"55,7189712";"8,7688793";"0"
"Præstegårdsvej 5, a2, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Grødevej 19C, th, 6823 Ansager";"55,69947112";"8,74639036";"0"
"Grødevej 19C, mf, 6823 Ansager";"55,69947112";"8,74639036";"0"
"Søvej 4, 6823 Ansager";"55,72257453";"8,77882928";"0"
"Søvej 24, 6823 Ansager";"55,72237728";"8,77817828";"0"
"Søbredden 9, 6823 Ansager";"55,72569315";"8,77762662";"0"
"Søndergade 6A, st., 6823 Ansager";"55,70382968";"8,75158445";"0"
"Søndergade 6B, st., 6823 Ansager";"55,70387086";"8,75159629";"0"
"Søndergade 6C, st., 6823 Ansager";"55,70391366";"8,75160827";"0"
"Søndergade 6D, st., 6823 Ansager";"55,7039596";"8,75162134";"0"
"Søndergade 6E, 1., 6823 Ansager";"55,70399135";"8,75163594";"0"
"Søndergade 6F, 1., 6823 Ansager";"55,70402792";"8,75163985";"0"
"Søndergade 6G, 1., 6823 Ansager";"55,70405607";"8,75164906";"0"
"Søndergade 6H, 1., 6823 Ansager";"55,70408682";"8,75165809";"0"
"Lindegade 4, 6823 Ansager";"55,7039926";"8,75074531";"0"
"Sømosen 2, 6823 Ansager";"55,71954574";"8,7709164";"0"
"Sømosen 35, 6823 Ansager";"55,71922817";"8,77067495";"0"
"Sømosen 34, 6823 Ansager";"55,72131473";"8,76614228";"0"
"Havevej 4, 6823 Ansager";"55,70539321";"8,75375686";"0"
"Søbredden 31, 6823 Ansager";"55,72571358";"8,77605937";"0"
"Egedalen 36, 6823 Ansager";"55,69919112";"8,76311793";"0"
"Hejrevej 9B, 6823 Ansager";"55,70126334";"8,76396871";"0"
"Egelunden 1, 6823 Ansager";"55,72525241";"8,77856498";"0"
"Søvej 8, 6823 Ansager";"55,72292823";"8,77924933";"0"
"Adelvej 7A, Skovlund, 6823 Ansager";"55,75166652";"8,70649037";"0"
"Sømosen 18, 6823 Ansager";"55,7209694";"8,76883473";"0"
"Kvievej 13, 6823 Ansager";"55,70759399";"8,76611538";"0"
"Borgergade 19, Skovlund, 6823 Ansager";"55,73775635";"8,70580403";"0"
"Søndergade 3A, 1., 6823 Ansager";"55,70453323";"8,7521145";"0"
"Vestergade 5B, 6823 Ansager";"55,70463695";"8,75017487";"0"
"Hejrevej 1A, 6823 Ansager";"55,70234984";"8,76416167";"0"
"Kvievej 11, 6823 Ansager";"55,7076871";"8,76622128";"0"
"Lærkevej 17C, 6823 Ansager";"55,71034864";"8,74551664";"0"
"Syrenvej 2, Skovlund, 6823 Ansager";"55,73725244";"8,70889509";"0"
"Søndergade 27, 6823 Ansager";"55,70182115";"8,75170607";"0"
"Søbredden 17, 6823 Ansager";"55,72490408";"8,77669447";"0"
"Præstegårdsvej 5, b14, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Rugvænget 6, 6823 Ansager";"55,69878508";"8,75367526";"0"
"Østergade 37, 6823 Ansager";"55,70310838";"8,7608146";"0"
"Nygade 3, 6823 Ansager";"55,70535444";"8,74811037";"0"
"Hejrevej 5B, 6823 Ansager";"55,70166613";"8,76416966";"0"
"Parkvænget 12, Skovlund, 6823 Ansager";"55,73742194";"8,70424227";"0"
"Søvej 6, 6823 Ansager";"55,72272706";"8,77905713";"0"
"Kvievej 3, 6823 Ansager";"55,70631377";"8,75904316";"0"
"Åvænget 9, 6823 Ansager";"55,70698513";"8,7486877";"0"
"Grødevej 19D, 6823 Ansager";"55,69788217";"8,7455255";"0"
"Sømosen 55, 6823 Ansager";"55,71922352";"8,76739979";"0"
"Præstegårdsvej 5, d14, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Lærkevej 17G, 6823 Ansager";"55,7105658";"8,74528795";"0"
"Bjælkager 18, Skovlund, 6823 Ansager";"55,7358262";"8,70270851";"0"
"Stationsvej 5, 6823 Ansager";"55,70553168";"8,74962401";"0"
"Sømosen 52, 6823 Ansager";"55,71973261";"8,76759378";"0"
"Hejrevej 3B, 6823 Ansager";"55,70190892";"8,76419685";"0"
"Skovlundvej 14, Skovlund, 6823 Ansager";"55,74832283";"8,70714139";"0"
"Starupvej 9, 6823 Ansager";"55,70059927";"8,75387991";"0"
"Sømosen 22, 6823 Ansager";"55,72094734";"8,76814459";"0"
